verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved,status
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Start_FL_Lfoot.uasset,1235642,AnimSequence,角色 / 动作 / 重定向,97043034d3f00943379a73006d218d9a919dabef40b10e53f045f7fc1e29ff64,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Starts,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Start_FL_Rfoot.uasset,1268094,AnimSequence,角色 / 动作 / 重定向,8cd0572a01c9b0eb4ddac2027d59d820b638008412177cc3766dfc0d42b8a465,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Starts,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Start_FR_Lfoot.uasset,1244185,AnimSequence,角色 / 动作 / 重定向,94b82eeb63f8d9914fbfe51e15276049d534e7c564486269a95aab9f68003ca3,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Starts,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Start_FR_Rfoot.uasset,1220244,AnimSequence,角色 / 动作 / 重定向,1c653da68c9522e79f2ef6132f512c16e21292a0ee288e0a5ca5dfd92f5c4a2a,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Starts,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_F_Lfoot.uasset,1756335,AnimSequence,角色 / 动作 / 重定向,8f24deeaf7428ee817a7760989972781ff6b0fb1960d95fb08e7be2d5f4cf8c7,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Stops; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Stops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_F_Rfoot.uasset,1821544,AnimSequence,角色 / 动作 / 重定向,eac41cbae5fb6cd9df0783fe474d9a55da5810d903ce6825a9c624f5b71c4177,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Stops; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Stops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_FL_Lfoot.uasset,1747679,AnimSequence,角色 / 动作 / 重定向,7d14913b3caf3dd28ac2e6fd4ba841232fd6e06736bd53a1bd60da6ad7fa7a73,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Stops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_FL_Rfoot.uasset,1814311,AnimSequence,角色 / 动作 / 重定向,4c4c4e5c4dcef19696d6ac63946ad553e2d0847daba221e3ead91db3982cc3d4,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Stops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_FR_Lfoot.uasset,1771723,AnimSequence,角色 / 动作 / 重定向,3de0f3a149909ae1c8fe9e890a22dedfcb3adf881c641d1b220fb2281604bfed,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Stops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_FR_Rfoot.uasset,1815852,AnimSequence,角色 / 动作 / 重定向,b87efe41e92ed5ae9c7be305ad749a1a61ca49a59b6d02dafbe03e814b76a297,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Stops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_L_090_Lfoot.uasset,1330835,AnimSequence,角色 / 动作 / 重定向,4ef6d5dff512f58a28fa86dc68465252e478e25a54862f5198a19035ff633e5f,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_L_090_Rfoot.uasset,1399138,AnimSequence,角色 / 动作 / 重定向,2fa6c937777186c886de3d63f839273f89e3d6696c81e9995c11d0501d55f01c,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_L_180_Lfoot.uasset,1556533,AnimSequence,角色 / 动作 / 重定向,053d9bdd3313e67c7222c02537ac7030cf464227bdbf00367b5869bdeceea376,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Pivots; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_L_180_Rfoot.uasset,1536507,AnimSequence,角色 / 动作 / 重定向,9038597e03e9fe6f28168eb064d7b319b2b37c39e8826d34f979d158fceb0d91,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Pivots; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_R_090_Lfoot.uasset,1354381,AnimSequence,角色 / 动作 / 重定向,98e01f6d58528fdba07c805dedb4dc012c19c3d543c3bd07ebf2853765ae2b9d,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_R_090_Rfoot.uasset,1370790,AnimSequence,角色 / 动作 / 重定向,7b3b80c0ce0097681f25d09fe7afc7315260e110fb6a41145cc6d081aa35aaab,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_R_180_Lfoot.uasset,1509926,AnimSequence,角色 / 动作 / 重定向,6aeb482d32454ac0ea833fba55c01c61a35c99a01dd1092ff00188586920d805,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Pivots; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_R_180_Rfoot.uasset,1559911,AnimSequence,角色 / 动作 / 重定向,73af76863cff8ca68a2128a27fb400ceac667856650247c71c44806293c81f89,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Pivots; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Pivots,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Transition_Run_to_Sprint_Lfoot.uasset,1375974,AnimSequence,角色 / 动作 / 重定向,8fa929a1a5412c5e0e97811be8bfb637cea5c83071acb841eba77161d84e5871,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Loops; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Loops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Transition_Run_to_Sprint_Rfoot.uasset,1349836,AnimSequence,角色 / 动作 / 重定向,7e194a8348ed07599f619fcd10c38dbbb1292b3df1c08d0d588807b49320410f,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Loops; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Loops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Transition_Walk_to_Sprint_Lfoot.uasset,1630372,AnimSequence,角色 / 动作 / 重定向,cde9a3f1bcee063acc0795e392d6599817913d2dc836756b84b6de64a471c594,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Loops; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Loops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Transition_Walk_to_Sprint_Rfoot.uasset,1633078,AnimSequence,角色 / 动作 / 重定向,6758809d069d4046411a1315d74c01d40c351068154d07945550154e6705c293,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Sparse/PSD_Sparse_Stand_Sprint_Loops; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Sprint_Loops,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Cliff/AM_M_Neutral_Traversal_Catch_Cliff_high_standF.uasset,17681,AnimMontage,角色 / 动作 / 重定向,a0e7b8c60747e565cfb98a141fbaf272ec3e21644a7249937c6bea15995c8853,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Cliff/M_Neutral_Traversal_Catch_Cliff_high_stand.uasset,2206722,AnimSequence,角色 / 动作 / 重定向,e4c0b08145e279d5c074ff6e811ad779f191aaffcfff6c194418adfb4b6870f4,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Cliff/AM_M_Neutral_Traversal_Catch_Cliff_high_standF,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/AM_M_Neutral_Traversal_Catch_Hurdle_high_stand.uasset,19382,AnimMontage,角色 / 动作 / 重定向,a593816ac88489b04b209f94c5d048c8831a8b659b2e7b7aad2d7b3a5af919c1,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/AM_M_Neutral_Traversal_Catch_Hurdle_low_stand.uasset,19036,AnimMontage,角色 / 动作 / 重定向,d75d4a0d749cc32952c2294c521ca9db4e59a0d4e4eb88469659de0925e70123,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/AM_M_Neutral_Traversal_Catch_Hurdle_med_stand.uasset,19156,AnimMontage,角色 / 动作 / 重定向,832a45dce05e423b642f5b9ea4116af1533d73ed2ef71d284193f5db4016a9f7,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/M_Neutral_Traversal_Catch_Hurdle_high_stand.uasset,1945282,AnimSequence,角色 / 动作 / 重定向,ccc1fd4c93bb83b342f9f12dc7c5316a0ece4d78e569deec7c29c1d9138b6c57,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/AM_M_Neutral_Traversal_Catch_Hurdle_high_stand,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/M_Neutral_Traversal_Catch_Hurdle_low_stand.uasset,1890318,AnimSequence,角色 / 动作 / 重定向,7edd183186962cd2907311961a67f3deb0208a9476be66f6c52c3e020d6958f5,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/AM_M_Neutral_Traversal_Catch_Hurdle_low_stand,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/M_Neutral_Traversal_Catch_Hurdle_med_stand.uasset,1835166,AnimSequence,角色 / 动作 / 重定向,fbef4daba490ceafcd8214be6e69f2ec89502a217a81f93efc1b28ed8ed81616,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Hurdle/AM_M_Neutral_Traversal_Catch_Hurdle_med_stand,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Mantle/AM_M_Neutral_Traversal_Catch_Mantle_low_stand.uasset,17638,AnimMontage,角色 / 动作 / 重定向,3952054f02dc1d0ca5c88942cfe1972c39f7efad056f3aab300141c309de9c45,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Mantle/AM_M_Neutral_Traversal_Catch_Mantle_med_stand.uasset,18104,AnimMontage,角色 / 动作 / 重定向,fc6d264d6da746af9936033b71237679bdaef7ad1412f0c7acd8724102356675,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Mantle/M_Neutral_Traversal_Catch_Mantle_low_stand.uasset,1718737,AnimSequence,角色 / 动作 / 重定向,d543f296b04461f273c6bf79e4d1d7c3f63e91ed9a1ee105473445ad93c0deb7,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Mantle/AM_M_Neutral_Traversal_Catch_Mantle_low_stand,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Mantle/M_Neutral_Traversal_Catch_Mantle_med_stand.uasset,1785014,AnimSequence,角色 / 动作 / 重定向,fa5285878f2f960bcfe7e6799ecee5ccbf51834902d829bf093f09b94deb13f9,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Mantle/AM_M_Neutral_Traversal_Catch_Mantle_med_stand,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/AM_M_Neutral_Traversal_Catch_Vault_high.uasset,16937,AnimMontage,角色 / 动作 / 重定向,9966c9f5b5984d90329bd9a50c05141e04a32b5c0d70c8414d7ee4562067d1e9,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/AM_M_Neutral_Traversal_Catch_Vault_low.uasset,16646,AnimMontage,角色 / 动作 / 重定向,ad9549c8298d86edaf3597a754e0754cfb2cf3ffb4b70b52ed50b89a9abacafc,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/AM_M_Neutral_Traversal_Catch_Vault_med.uasset,16488,AnimMontage,角色 / 动作 / 重定向,b8d0c1c968b16ad4f86378909f6100a4b9728865734ea28080bc38e009f98281,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/M_Neutral_Traversal_Catch_Vault_high.uasset,1730049,AnimSequence,角色 / 动作 / 重定向,789996191bc120de60a6278a51b0277f39af30ade02220094a9c15a7e1d5112b,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/AM_M_Neutral_Traversal_Catch_Vault_high,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/M_Neutral_Traversal_Catch_Vault_low.uasset,1697125,AnimSequence,角色 / 动作 / 重定向,07067c526b54b648439a312ca90569a4ac35218abc8eead3f3cf43bda77461fe,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/AM_M_Neutral_Traversal_Catch_Vault_low,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/M_Neutral_Traversal_Catch_Vault_med.uasset,1568782,AnimSequence,角色 / 动作 / 重定向,b15ca05aaed7a5bf86685a4f03cbf6473946a69b94f65c157ee80c399a8a205f,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Catch/Vault/AM_M_Neutral_Traversal_Catch_Vault_med,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims.uasset,40371,ChooserTable,蓝图 / 数据 / 其他资源,086ee1f93db3410d4f488d20f21ba2240f5b016c4738ef8fe17a9bc48982e209,"outside conservative runtime, tests and authoring dependency closure",/Game/Blueprints/CBP_SandboxCharacter,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_run_F_Lfoot.uasset,17113,AnimMontage,角色 / 动作 / 重定向,d017995e6c407e1c8c916b07dadc36c6b287460ae6b81b46cf256003592904e2,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_run_F_Rfoot.uasset,16943,AnimMontage,角色 / 动作 / 重定向,323282819bf89f4f933834e98202c324699dea89793104f22845f487654edf98,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_stand_F_Lfoot.uasset,17746,AnimMontage,角色 / 动作 / 重定向,51c0c7a3ce0eed6f9c2b4dc7a3b138953901d67807029e9283cc418dbc8a9336,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
